#modifyDate,2020/12/27
2020/1/1,0,0,0,0.003233728,0.002005362,0.006979435,0.030757779,0.107722553,0.24979651,7
2020/6/1,0,0,0.000131809,0.000433962,0.001082693,0.003121048,0.014704808,0.04690053,0.088583511,12
2020/7/1,0,0,0.000160332,0.000527849,0.001321667,0.003812197,0.0179541,0.056838815,0.107279256,15
2020/10/1,0,0,0.000173332,0.000570648,0.001428829,0.004121294,0.019409837,0.061447368,0.115977574,15
#2020/12/1,0.000000,0.000000,0.000169,0.000556,0.001393,0.004018,0.018925,0.059911,0.113078,7
#2020/12/1,0,0,0.000173332,0.000570648,0.001428829,0.004121294,0.019409837,0.061447368,0.115977574,10
2020/12/1,0.000000,0.000000,0.000174,0.000574,0.001436,0.004142,0.019507,0.061755,0.116557,8
#2020/12/1,0.000000,0.000000,0.000180,0.000592,0.001482,0.004276,0.020138,0.063752,0.120327,10
